customer_code,frequency,recency,T,customer_name,region,province_name,total_revenue,prob_alive,predicted_orders_30d,is_new_dealer,segment,priority_score
KH-00500,0.0,0.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Miền Bắc,Hà Nội,12458333.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00491,0.0,0.0,9.0,CÔNG TY TNHH PHÚC AN,Miền Trung,Nghệ An,283026601.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00480,0.0,0.0,9.0,DOANH NGHIỆP TW ĐẠI DƯƠNG,Miền Bắc,Hà Nội,22314816.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00474,0.0,0.0,9.0,HỘ KINH DOANH MẶT TRỜI,Miền Bắc,Hưng Yên,39804429.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00468,0.0,0.0,9.0,CÔNG TY CỔ PHẦN KHẢI HOÀN,Miền Trung,Nghệ An,28953046.0,1.0,0.1351429651683524,False,Monitor Low,0.1351
KH-00172,2.0,52.0,57.0,CỬA HÀNG XE ĐẠP XÂY DỰNG,Miền Bắc,Hải Phòng,352444443.0,0.8870162888853128,0.15098192706943228,False,Monitor Low,0.1339
KH-00343,1.0,4.0,11.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Miền Trung,Thanh Hóa,157208843.0,0.5630473884928562,0.23741720065477384,False,Monitor Low,0.1337
KH-00376,1.0,4.0,11.0,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,Miền Bắc,Hà Nội,38117024.0,0.5630473884928562,0.23741720065477384,False,Monitor Low,0.1337
KH-00340,2.0,2.0,11.0,CÔNG TY TNHH THANH BÌNH,Miền Bắc,Hà Nội,74108412.0,0.4259825797680127,0.3101563489644581,False,At Risk,0.1321
KH-00452,1.0,3.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,Miền Trung,Thanh Hóa,81243320.0,0.5332676417898271,0.24210122073592627,False,Monitor Low,0.1291
KH-00396,1.0,3.0,10.0,CÔNG TY CỔ PHẦN VIỆT ANH,Miền Bắc,Bắc Ninh,119042822.0,0.5332676417898271,0.24210122073592627,False,Monitor Low,0.1291
KH-00044,2.0,60.0,62.0,CÔNG TY TNHH THƯƠNG MẠI NGỌC ANH,Miền Trung,Quảng Nam,100591187.0,0.8997552783686532,0.14138127136229334,False,Monitor Low,0.1272
KH-00418,0.0,0.0,10.0,CÔNG TY CỔ PHẦN PHÚ THỊNH,Miền Bắc,Hà Nội,7361112.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00443,0.0,0.0,10.0,CÔNG TY TNHH HÙNG CƯỜNG,Miền Bắc,Hà Nội,23242219.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00388,0.0,0.0,10.0,CÔNG TY CỔ PHẦN MẶT TRỜI,Miền Bắc,Hà Nội,2768519.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00400,0.0,0.0,10.0,CÔNG TY TNHH XÂY DỰNG,Miền Nam,Đồng Nai,4527778.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00394,0.0,0.0,10.0,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,Miền Trung,Thanh Hóa,71822204.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00398,0.0,0.0,10.0,CÔNG TY TNHH PHÚC AN,Miền Trung,Đà Nẵng,35105550.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00399,0.0,0.0,10.0,CÔNG TY TNHH ĐẠI LỢI,Miền Bắc,Hà Nội,4611112.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00411,0.0,0.0,10.0,CỬA HÀNG XE ĐẠP MẶT TRỜI,Miền Bắc,Hà Nội,2361111.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00412,0.0,0.0,10.0,CÔNG TY TNHH TRÍ ĐỨC,Miền Bắc,Hưng Yên,6805556.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00454,0.0,0.0,10.0,HỘ KINH DOANH LONG PHÚ,Miền Bắc,Phú Thọ,42573326.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00456,0.0,0.0,10.0,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,Miền Trung,Hà Tĩnh,63827764.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00427,0.0,0.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,Miền Bắc,Hà Nội,110648148.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00406,0.0,0.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,Miền Bắc,Hưng Yên,82642778.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00413,0.0,0.0,10.0,CÔNG TY CỔ PHẦN CHI THÀNH,Miền Bắc,Điện Biên,29907408.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00416,0.0,0.0,10.0,DOANH NGHIỆP TW HOÀ BÌNH,Miền Bắc,Quảng Ninh,32353328.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00421,0.0,0.0,10.0,DOANH NGHIỆP TW YÊN BÌNH,Miền Bắc,Hòa Bình,75644986.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00422,0.0,0.0,10.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,Miền Bắc,Hà Nội,15861474.0,1.0,0.12488672227994826,False,Monitor Low,0.1249
KH-00535,1.0,2.0,9.0,CỬA HÀNG XE ĐẠP QUANG VINH,Miền Bắc,Vĩnh Phúc,27191100.0,0.49441091713645974,0.24310923285188119,False,At Risk,0.1202
KH-00069,2.0,47.0,59.0,CÔNG TY TNHH MINH PHƯƠNG,Miền Bắc,Hà Nội,16611111.0,0.8523341831935288,0.14040349551749542,False,Monitor Low,0.1197
KH-00337,0.0,0.0,11.0,DOANH NGHIỆP TW VĨNH PHÁT,Miền Bắc,Hà Nội,9157407.0,1.0,0.11608268011474192,False,Monitor Low,0.1161
KH-00375,0.0,0.0,11.0,CÔNG TY TNHH ĐẠI DƯƠNG,Miền Bắc,Hà Nội,10716664.0,1.0,0.11608268011474192,False,Monitor Low,0.1161
KH-00367,0.0,0.0,11.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Trung,Thanh Hóa,68896093.0,1.0,0.11608268011474192,False,Monitor Low,0.1161
KH-00362,0.0,0.0,11.0,HỘ KINH DOANH MẶT TRỜI,Miền Bắc,Hà Nội,2027778.0,1.0,0.11608268011474192,False,Monitor Low,0.1161
KH-00361,1.0,3.0,11.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Miền Bắc,Hà Nội,8055557.0,0.5069645002046186,0.2137690271366105,False,Monitor Low,0.1084
KH-00335,0.0,0.0,12.0,CÔNG TY CỔ PHẦN THUỶ TIÊN,Miền Bắc,Hà Nội,3870371.0,1.0,0.1084419832816363,False,Monitor Low,0.1084
KH-00334,0.0,0.0,12.0,HỘ KINH DOANH YÊN BÌNH,Miền Bắc,Hà Nội,244805554.0,1.0,0.1084419832816363,False,Monitor Low,0.1084
KH-00593,1.0,1.0,8.0,CÔNG TY CỔ PHẦN NGỌC ANH,Miền Bắc,Hà Nội,5185186.0,0.4419554434520546,0.23701935930412818,False,At Risk,0.1048
KH-00438,1.0,2.0,10.0,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Miền Bắc,Hưng Yên,59563322.0,0.4659412129706571,0.2115353109983622,False,At Risk,0.0986
KH-00425,1.0,2.0,10.0,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,Miền Trung,Thanh Hóa,121008860.0,0.4659412129706571,0.2115353109983622,False,At Risk,0.0986
KH-00461,1.0,1.0,9.0,CÔNG TY TNHH THUỶ TIÊN,Miền Bắc,Hải Dương,90740740.0,0.4115503733266276,0.20236546579275277,False,At Risk,0.0833
KH-00551,1.0,1.0,9.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,Miền Bắc,Phú Thọ,106954977.0,0.4115503733266276,0.20236546579275277,False,At Risk,0.0833
KH-00287,1.0,53.0,53.0,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Miền Bắc,Vĩnh Phúc,20111111.0,0.7772468206416161,0.0822632393755073,False,Monitor Low,0.0639
KH-00245,1.0,51.0,54.0,CỬA HÀNG XE ĐẠP TÂN TIẾN,Miền Bắc,Hà Nội,20111109.0,0.7639195850656235,0.07943691659347339,False,Monitor Low,0.0607
KH-00232,1.0,50.0,54.0,HỘ KINH DOANH HOÀ BÌNH,Miền Trung,Quảng Nam,26361112.0,0.7591848135000487,0.0789445667947555,False,Monitor Low,0.0599
KH-00210,1.0,50.0,54.0,DOANH NGHIỆP TW SÁN LẠP,Miền Bắc,Quảng Ninh,140878797.0,0.7591848135000487,0.0789445667947555,False,Monitor Low,0.0599
KH-00072,1.0,58.0,59.0,DOANH NGHIỆP TW PHÚC AN,Miền Trung,Hà Tĩnh,16061109.0,0.7732983616412776,0.07393875780401038,False,Monitor Low,0.0572
KH-00102,1.0,55.0,58.0,CỬA HÀNG XE ĐẠP AN PHÁT,Miền Bắc,Bắc Ninh,94088326.0,0.7648382928419235,0.07432653646857565,False,Monitor Low,0.0568
KH-00113,1.0,48.0,58.0,DOANH NGHIỆP TW XÂY DỰNG,Miền Trung,Thanh Hóa,41439439.0,0.7310575201402925,0.07104374080099081,False,Monitor Low,0.0519
KH-00009,1.0,57.0,64.0,CỬA HÀNG XE ĐẠP THIÊN AN,Miền Bắc,Hà Nội,88888888.0,0.7494947263467254,0.06632367926480162,False,Monitor Low,0.0497
KH-00039,1.0,52.0,62.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Nam,Kiên Giang,214953705.0,0.7343525744867614,0.06697979795139943,False,Monitor Low,0.0492
KH-00030,1.0,54.0,63.0,CỬA HÀNG XE ĐẠP BÌNH MINH,Miền Bắc,Bắc Giang,1366346297.0,0.7398824693882284,0.06646341533042564,False,Monitor Low,0.0492
KH-00008,1.0,53.0,64.0,CÔNG TY CỔ PHẦN YÊN BÌNH,Miền Bắc,Hưng Yên,13685186.0,0.7310046661185357,0.0646874718559265,False,Monitor Low,0.0473
KH-00322,0.0,0.0,52.0,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Miền Bắc,Hải Phòng,16380000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00321,0.0,0.0,52.0,CỬA HÀNG XE ĐẠP VIỆT ANH,Miền Bắc,Hải Phòng,22250000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00324,0.0,0.0,52.0,CÔNG TY CỔ PHẦN ĐÔNG NAM,Miền Bắc,Quảng Ninh,34180000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00323,0.0,0.0,52.0,CÔNG TY CỔ PHẦN PHÚ THỊNH,Miền Trung,Nghệ An,10850000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00326,0.0,0.0,52.0,CỬA HÀNG XE ĐẠP VĨNH PHÁT,Miền Bắc,Quảng Ninh,13870000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00327,0.0,0.0,52.0,CÔNG TY TNHH MẶT TRỜI,Miền Bắc,Vĩnh Phúc,55970000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00331,0.0,0.0,52.0,HỘ KINH DOANH ĐẠI DƯƠNG,Miền Bắc,Hà Giang,16960000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00332,0.0,0.0,52.0,DOANH NGHIỆP TW TOÀN THẮNG,Miền Bắc,Hà Nội,24510000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00328,0.0,0.0,52.0,CÔNG TY CỔ PHẦN PHÚC AN,Miền Bắc,Vĩnh Phúc,37780000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00333,0.0,0.0,52.0,DOANH NGHIỆP TW ĐÔNG NAM,Miền Trung,Thanh Hóa,22970000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00325,0.0,0.0,52.0,HỘ KINH DOANH THANH BÌNH,Miền Bắc,Quảng Ninh,59956468.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00330,0.0,0.0,52.0,CÔNG TY TNHH THIÊN AN,Miền Bắc,Hà Giang,61560000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00320,0.0,0.0,52.0,HỘ KINH DOANH PHÚC AN,Miền Bắc,Hà Nội,18020000.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00329,0.0,0.0,52.0,HỘ KINH DOANH TRÍ ĐỨC,Miền Bắc,Hà Nội,21666667.0,1.0,0.029912092183410826,False,Monitor Low,0.0299
KH-00306,0.0,0.0,53.0,CÔNG TY TNHH HOÀ BÌNH,Miền Bắc,Vĩnh Phúc,16430000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00302,0.0,0.0,53.0,CÔNG TY TNHH XÂY DỰNG,Miền Bắc,Hà Giang,36910000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00311,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Miền Bắc,Quảng Ninh,39960000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00309,0.0,0.0,53.0,CÔNG TY CỔ PHẦN PHÚC AN,Miền Bắc,Hải Dương,21610000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00308,0.0,0.0,53.0,CÔNG TY TNHH THIÊN AN,Miền Bắc,Bắc Ninh,38840000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00310,0.0,0.0,53.0,HỘ KINH DOANH VẠN LỢI,Miền Bắc,Quảng Ninh,34770000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00318,0.0,0.0,53.0,HỘ KINH DOANH BÌNH MINH,Miền Bắc,Hòa Bình,30680000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00317,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP THIÊN AN,Miền Bắc,Hà Nội,17550000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00316,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Miền Bắc,Hà Nội,42392500.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00313,0.0,0.0,53.0,DOANH NGHIỆP TW BÌNH MINH,Miền Bắc,Hà Nội,18730000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00312,0.0,0.0,53.0,DOANH NGHIỆP TW HOÀ BÌNH,Miền Bắc,Quảng Ninh,46750000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00315,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,Miền Bắc,Vĩnh Phúc,20889981.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00314,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,Miền Bắc,Hải Phòng,70640000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00269,0.0,0.0,53.0,HỘ KINH DOANH AN PHÁT,Miền Bắc,Phú Thọ,52678500.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00270,0.0,0.0,53.0,DOANH NGHIỆP TW TÚ ANH,Miền Bắc,Phú Thọ,57290000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00271,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,Miền Bắc,Hà Nội,20030000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00303,0.0,0.0,53.0,CÔNG TY CỔ PHẦN BÌNH MINH,Miền Bắc,Hà Nội,12980000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00264,0.0,0.0,53.0,DOANH NGHIỆP TW NGỌC ANH,Miền Trung,Thanh Hóa,131871676.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00268,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,Miền Nam,An Giang,58140000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00266,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP TÂN TIẾN,Miền Bắc,Nam Định,83590000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00267,0.0,0.0,53.0,CÔNG TY CỔ PHẦN HÙNG CƯỜNG,Miền Bắc,Nam Định,85460000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00261,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,Miền Bắc,Hà Nội,49160000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00301,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,Miền Bắc,Hải Phòng,64940000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00307,0.0,0.0,53.0,DOANH NGHIỆP TW THIÊN AN,Miền Bắc,Quảng Ninh,29517574.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00292,0.0,0.0,53.0,CÔNG TY TNHH VIỆT ANH,Miền Bắc,Hà Nội,28127001.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00293,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,Miền Bắc,Hà Nội,20277778.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00294,0.0,0.0,53.0,HỘ KINH DOANH SÁN LẠP,Miền Bắc,Hải Phòng,2305556.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00300,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Miền Bắc,Hưng Yên,17490000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00299,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP VIỆT ANH,Miền Trung,Hà Tĩnh,24430000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00285,0.0,0.0,53.0,CÔNG TY TNHH ĐÔNG NAM,Miền Bắc,Hà Nội,55041000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00283,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,Miền Bắc,Hưng Yên,54240000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00282,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,Miền Bắc,Hà Nội,51690000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00281,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP PHÚC AN,Miền Trung,Thanh Hóa,42075286.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00280,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Miền Bắc,Hà Nam,22480000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00279,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP CHI THÀNH,Miền Bắc,Hà Nam,17170000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00278,0.0,0.0,53.0,CÔNG TY TNHH QUANG VINH,Miền Bắc,Hà Nội,47790000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00277,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,Miền Trung,Nghệ An,232490000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00275,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,Miền Bắc,Thái Nguyên,35890000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00274,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,Miền Bắc,Vĩnh Phúc,18170000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00273,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Miền Bắc,Vĩnh Phúc,44730000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00291,0.0,0.0,53.0,CÔNG TY TNHH VĨNH PHÁT,Miền Bắc,Hà Nam,24000000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00296,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,Miền Bắc,Hà Nội,23580000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00295,0.0,0.0,53.0,DOANH NGHIỆP TW XÂY DỰNG,Miền Bắc,Hà Nội,34400000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00298,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,Miền Bắc,Hà Nội,96307574.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00297,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP TÂY BẮC,Miền Bắc,Hà Nội,20650000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00254,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP ĐÔNG NAM,Miền Bắc,Hà Nam,43942860.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00253,0.0,0.0,53.0,CÔNG TY TNHH YÊN BÌNH,Miền Bắc,Hà Nội,7490741.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00255,0.0,0.0,53.0,CÔNG TY TNHH PHÚ THỊNH,Miền Bắc,Hải Dương,58060000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00304,0.0,0.0,53.0,DOANH NGHIỆP TW TÚ ANH,Miền Bắc,Hà Nội,17710000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00289,0.0,0.0,53.0,CÔNG TY CỔ PHẦN KHẢI HOÀN,Miền Bắc,Hưng Yên,64680000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00290,0.0,0.0,53.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,Miền Bắc,Hưng Yên,14702643.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00319,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP QUANG VINH,Miền Bắc,Điện Biên,27978500.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00286,0.0,0.0,53.0,DOANH NGHIỆP TW VIỆT ANH,Miền Bắc,Hà Nội,2398148.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00257,0.0,0.0,53.0,HỘ KINH DOANH PHÚC AN,Miền Bắc,Hà Nội,39541481.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00260,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP XUÂN MAI,Miền Bắc,Hà Nội,66020000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00258,0.0,0.0,53.0,CỬA HÀNG XE ĐẠP HOÀ BÌNH,Miền Bắc,Hà Nội,39361481.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00259,0.0,0.0,53.0,DOANH NGHIỆP TW MINH PHƯƠNG,Miền Bắc,Hà Nội,35050000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00262,0.0,0.0,53.0,CÔNG TY TNHH VIỆT ANH,Miền Bắc,Hà Nội,64270000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00263,0.0,0.0,53.0,DOANH NGHIỆP TW TRƯỜNG THỊNH,Miền Trung,Thanh Hóa,35790000.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00265,0.0,0.0,53.0,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Miền Bắc,Thái Bình,115376430.0,1.0,0.029380599545521267,False,Monitor Low,0.0294
KH-00204,0.0,0.0,54.0,CÔNG TY CỔ PHẦN ĐẠI DƯƠNG,Miền Bắc,Nam Định,24907407.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00189,0.0,0.0,54.0,CÔNG TY CỔ PHẦN MẶT TRỜI,Miền Bắc,Hà Nội,68267826.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00190,0.0,0.0,54.0,HỘ KINH DOANH XÂY DỰNG,Miền Bắc,Hà Nội,54567000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00187,0.0,0.0,54.0,HỘ KINH DOANH NGỌC ANH,Miền Bắc,Hà Nội,2768519.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00185,0.0,0.0,54.0,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Miền Bắc,Hòa Bình,2546296.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00197,0.0,0.0,54.0,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,Miền Bắc,Hà Nội,143952962.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00188,0.0,0.0,54.0,DOANH NGHIỆP TW XÂY DỰNG,Miền Bắc,Điện Biên,75574075.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00239,0.0,0.0,54.0,HỘ KINH DOANH THANH BÌNH,Miền Trung,Quảng Nam,34357000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00191,0.0,0.0,54.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,Miền Bắc,Hưng Yên,2768519.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00235,0.0,0.0,54.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI CHI THÀNH,Miền Bắc,Nam Định,87420000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00234,0.0,0.0,54.0,CÔNG TY TNHH KHẢI HOÀN,Miền Bắc,Thái Bình,24220000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00252,0.0,0.0,54.0,CÔNG TY TNHH TÂY BẮC,Miền Bắc,Hà Nội,59107574.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00247,0.0,0.0,54.0,HỘ KINH DOANH NGỌC ANH,Miền Bắc,Hưng Yên,126890000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00244,0.0,0.0,54.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Miền Bắc,Phú Thọ,33400000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00243,0.0,0.0,54.0,HỘ KINH DOANH VĨNH PHÁT,Miền Bắc,Hà Nam,35150000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00249,0.0,0.0,54.0,HỘ KINH DOANH PHÚC AN,Miền Trung,Thanh Hóa,37560000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00227,0.0,0.0,54.0,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,Miền Bắc,Bắc Ninh,40920000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00212,0.0,0.0,54.0,CỬA HÀNG XE ĐẠP TÂY BẮC,Miền Bắc,Hà Nội,99322643.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00223,0.0,0.0,54.0,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,Miền Bắc,Hà Nội,33720000.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
KH-00213,0.0,0.0,54.0,CÔNG TY CỔ PHẦN HOÀ BÌNH,Miền Bắc,Hà Nội,2305556.0,1.0,0.02886767036264948,False,Monitor Low,0.0289
