order_id,so_number,product_code,quantity,unit_price,line_total
,BH26.1585,1050010000200000,1,1262037,1262037
,BH26.1585,000106002001000,1,1262037,1262037
,BH26.1585,000106002004000,1,1262037,1262037
,BH26.1585,1000400050080010,4,2960555,11842220
,BH26.1585,100029005010000,1,2960555,2960555
,BH26.1585,100029005080000,1,2960555,2960555
,BH26.1585,000231002002000,1,2172222,2172222
,BH26.1585,000231002023000,1,2172222,2172222
,BH26.1585,000225002025000,3,1616111,4848333
,BH26.1585,000225002015000,2,1616111,3232222
,BH26.1585,000225002023000,5,1616111,8080555
,BH26.1585,000225002002000,2,1616111,3232222
,BH26.1587,000226003002000,2,1683333,3366666
,BH26.1587,000226003023000,4,1683333,6733332
,BH26.1587,000230002002000,1,1799444,1799444
,BH26.1587,000125002023000,1,1310555,1310555
,BH26.1587,000124002009000,2,1111111,2222222
,BH26.1587,000124002024000,2,1111111,2222222
,BH26.1587,1000400050090000,1,2960555,2960555
,BH26.1587,1000400050080010,1,2960555,2960555
,BH26.1587,000335002001000,1,2105000,2105000
,BH26.1588,000225002023000,2,1616111,3232222
,BH26.1588,000226003023000,1,1683333,1683333
,BH26.1588,000231002002000,1,2172222,2172222
,BH26.1588,000231002023000,1,2172222,2172222
,BH26.1589,000225002002000,2,1616111,3232222
,BH26.1589,000225002023000,1,1616111,1616111
,BH26.1589,000226003023000,2,1683333,3366666
,BH26.1589,000231002002000,1,2172222,2172222
,BH26.1589,000231002023000,1,2172222,2172222
,BH26.1590,000225002023000,1,1616111,1616111
,BH26.1590,000225002009000,2,1616111,3232222
,BH26.1591,000224002023000,1,1555000,1555000
,BH26.1591,000225002002000,3,1616111,4848333
,BH26.1591,000225002023000,1,1616111,1616111
,BH26.1591,000226003023000,2,1683333,3366666
,BH26.1591,000231002002000,1,2172222,2172222
,BH26.1591,000231002023000,1,2172222,2172222
,BH26.1592,000230002002000,1,1799444,1799444
,BH26.1592,000125002023000,3,1310555,3931665
,BH26.1593,000131002001002,5,1169907,5849535
,BH26.1593,000131002008001,4,1169907,4679628
,BH26.1593,000131002004005,3,1169907,3509721
,BH26.1593,000131002019002,3,1169907,3509721
,BH26.1596,000224002023000,4,1555000,6220000
,BH26.1596,000226003023000,2,1683333,3366666
,BH26.1596,000230002023000,1,1799444,1799444
,BH26.1596,000125002023000,5,1310555,6552775
,BH26.1596,000125002009000,5,1310555,6552775
,BH26.1597,000225002015000,5,1616111,8080555
,BH26.1597,000225002009000,1,1616111,1616111
,BH26.1597,000225002023000,5,1616111,8080555
,BH26.1597,000216002001000,4,1408333,5633332
,BH26.1597,000225002009000,2,1616111,3232222
,BH26.1597,000225002025000,2,1616111,3232222
,BH26.1597,000225002009000,1,1616111,1616111
,BH26.1598,000226003023000,5,1683333,8416665
,BH26.1598,000225002023000,5,1616111,8080555
,BH26.1598,000225002015000,5,1616111,8080555
,BH26.1598,000225002002000,5,1616111,8080555
,BH26.1598,000131002004005,5,1169907,5849535
,BH26.1598,000214004000000,5,1530555,7652775
,BH26.1598,000131002019002,5,1169907,5849535
,BH26.1598,000131002008001,5,1169907,5849535
,BH26.1598,000131002001002,5,1169907,5849535
,BH26.1599,000331002001000,1,1799444,1799444
,BH26.1599,000225002023000,5,1616111,8080555
,BH26.1599,000225002015000,2,1616111,3232222
,BH26.1599,000225002002000,2,1616111,3232222
,BH26.1599,000225002025000,2,1616111,3232222
,BH26.1600,000225002023000,4,1616111,6464444
,BH26.1600,000226003014000,2,1683333,3366666
,BH26.1600,000225002002000,4,1616111,6464444
,BH26.1600,000225002015000,1,1616111,1616111
,BH26.1600,000225002025000,3,1616111,4848333
,BH26.1601,000225002023000,1,1616111,1616111
,BH26.1601,000225002002000,1,1616111,1616111
,BH26.1601,000230002002000,1,1799444,1799444
,BH26.1601,000226003023000,5,1683333,8416665
,BH26.1601,000226003002000,3,1683333,5049999
,BH26.1601,100029005010000,5,2960555,14802775
,BH26.1601,100029005080000,5,2960555,14802775
,BH26.1601,100029005090000,1,2960555,2960555
,BH26.1601,000225002015000,4,1616111,6464444
,BH26.1602,000214004000000,2,1530555,3061110
,BH26.1602,000226003023000,3,1683333,5049999
,BH26.1602,000231002023000,3,2172222,6516666
,BH26.1603,000226003023000,2,1683333,3366666
,BH26.1604,000225002002000,5,1616111,8080555
,BH26.1604,000225002023000,5,1616111,8080555
,BH26.1604,000225002015000,5,1616111,8080555
,BH26.1604,000226003023000,5,1683333,8416665
,BH26.1604,000125002002000,1,1310555,1310555
,BH26.1604,1000220020220000,1,943888,943888
,BH26.1604,000116002023000,1,787037,787037
,BH26.1605,000226003023000,5,1683333,8416665
,BH26.1605,000226003002000,4,1683333,6733332
,BH26.1605,000226003014000,2,1683333,3366666
,BH26.1605,1000220020220000,2,943888,1887776
,BH26.1605,000116002023000,2,787037,1574074
,BH26.1606,000226003023000,5,1683333,8416665
,BH26.1606,000226003014000,2,1683333,3366666
,BH26.1606,1000220020090000,5,943888,4719440
,BH26.1606,1000220020220000,2,943888,1887776
,BH26.1606,000116002023000,2,787037,1574074
,BH26.1607,000106002004000,1,1935185,1935185
,BH26.1608,000330002002200,2,1100000,2200000
,BH26.1612,000231003005001,2,1660000,3320000
,BH26.1621,000123002009000,1,1590000,1590000
,BH26.1630,100035005001000,1,3003787,3003787
,BH26.1634,1000310050200000,1,1400000,1400000
,BH26.1635,1000310050200000,1,1400000,1400000
,BH26.1640,1000310050010000,2,1400000,2800000
,BH26.1642,000331002008000,2,1799444,3598888
,BH26.1642,000331002004000,1,1799444,1799444
,BH26.1642,000331002001000,2,1799444,3598888
,BH26.1642,000217003008000,2,1591666,3183332
,BH26.1642,000333002008000,3,2294444,6883332
,BH26.1644,000232003008000,2,2233333,4466666
,BH26.1644,000225002024000,1,1616111,1616111
,BH26.1644,000224002024000,1,1555000,1555000
,BH26.1644,1010030010130000,2,6840277,13680554
,BH26.1644,000215004000000,5,1591666,7958330
,BH26.1644,100029005090000,2,2960555,5921110
,BH26.1644,000230002014000,3,1799444,5398332
,BH26.1644,1000400050010000,5,2960555,14802775
,BH26.1644,000230002002000,4,1799444,7197776
,BH26.1644,000131002001002,5,1169907,5849535
,BH26.1644,000131002004005,5,1169907,5849535
,BH26.1644,000131002008001,5,1169907,5849535
,BH26.1644,000131002019002,5,1169907,5849535
,BH26.1644,000230002023000,2,1799444,3598888
,BH26.1644,000231002023000,5,2172222,10861110
,BH26.1644,000333002008000,1,2294444,2294444
,BH26.1644,000219002023000,5,1744444,8722220
,BH26.1644,100029005010000,2,2960555,5921110
,BH26.1644,100029005080000,2,2960555,5921110
,BH26.1644,100029005220000,1,2960555,2960555
,BH26.1644,1000400050010000,2,2960555,5921110
,BH26.1644,1000400050080010,2,2960555,5921110
,BH26.1644,1000320050020000,2,2960555,5921110
,BH26.1644,000131002001002,5,1169907,5849535
,BH26.1644,000131002008001,5,1169907,5849535
,BH26.1644,000131002004005,3,1169907,3509721
,BH26.1644,000131002019002,5,1169907,5849535
,BH26.1644,000224002002000,5,1555000,7775000
,BH26.1644,000224002026000,2,1555000,3110000
,BH26.1645,1000270020150000,1,943888,943888
,BH26.1645,000215004000000,2,1591666,3183332
,BH26.1645,100029005010000,2,2960555,5921110
,BH26.1645,100029005080000,2,2960555,5921110
,BH26.1645,000226003002000,5,1683333,8416665
,BH26.1645,000226003023000,5,1683333,8416665
,BH26.1645,000216003001000,5,1530555,7652775
,BH26.1645,000103002009000,2,1262037,2524074
,BH26.1645,1040010000080000,5,1326851,6634255
,BH26.1645,1050010000200000,5,1262037,6310185
,BH26.1645,1060010000200000,5,1326851,6634255
,BH26.1645,1000220020090000,5,943888,4719440
,BH26.1645,000334002001000,1,1652777,1652777
,BH26.1645,000225002002000,5,1616111,8080555
,BH26.1645,000225002025000,3,1616111,4848333
,BH26.1645,000335002001000,2,2105000,4210000
,BH26.1645,000335002013000,1,2105000,2105000
,BH26.1645,000335002004000,1,2105000,2105000
,BH26.1645,100029005080000,1,2960555,2960555
,BH26.1645,100029005010000,1,2960555,2960555
,BH26.1645,1000400050080010,1,2960555,2960555
,BH26.1645,1000400050020000,1,2960555,2960555
,BH26.1646,000103002009000,3,1262037,3786111
,BH26.1646,1040010000080000,5,1326851,6634255
,BH26.1646,000125002009000,2,1310555,2621110
,BH26.1646,000334002001000,4,1652777,6611108
,BH26.1646,000334002004000,2,1652777,3305554
,BH26.1646,000334002013000,3,1652777,4958331
,BH26.1646,000230002014000,5,1799444,8997220
,BH26.1646,000230002023000,5,1799444,8997220
,BH26.1646,000337002008000,4,1622222,6488888
,BH26.1646,000337002022000,2,1622222,3244444
,BH26.1646,000337002001000,5,1622222,8111110
,BH26.1646,000335002001000,5,2105000,10525000
,BH26.1646,000335002013000,2,2105000,4210000
,BH26.1646,000335002004000,5,2105000,10525000
,BH26.1646,100029005080000,5,2960555,14802775
,BH26.1646,100029005010000,5,2960555,14802775
,BH26.1646,1000400050080010,4,2960555,11842220
,BH26.1646,1000400050020000,4,2960555,11842220
,BH26.1647,000226003023000,2,1683333,3366666
,BH26.1647,000226003002000,3,1683333,5049999
,BH26.1647,000226003014000,2,1683333,3366666
,BH26.1647,100029005080000,4,2960555,11842220
,BH26.1647,100029005010000,4,2960555,11842220
,BH26.1647,000225002023000,2,1616111,3232222
,BH26.1647,000214004000000,3,1530555,4591665
,BH26.1647,000225002025000,2,1616111,3232222
,BH26.1647,000225002025000,2,1616111,3232222
,BH26.1647,000230002002000,1,1799444,1799444
,BH26.1647,000231002023000,2,2172222,4344444
,BH26.1647,000231002002000,2,2172222,4344444
,BH26.1648,000225002025000,5,1616111,8080555
,BH26.1648,000225002002000,5,1616111,8080555
,BH26.1648,000214004000000,5,1530555,7652775
,BH26.1648,000230002013000,5,1799444,8997220
,BH26.1648,000226003015000,5,1683333,8416665
,BH26.1649,000216003001000,5,1530555,7652775
,BH26.1649,000216003008000,5,1530555,7652775
,BH26.1649,000226003023000,5,1683333,8416665
,BH26.1649,000226003002000,5,1683333,8416665
,BH26.1649,000131002001002,5,1169907,5849535
,BH26.1650,000225002025000,5,1616111,8080555
,BH26.1650,000225002002000,5,1616111,8080555
,BH26.1650,000214004000000,3,1530555,4591665
,BH26.1650,000226003015000,5,1683333,8416665
,BH26.1651,000331002008000,1,1799444,1799444
,BH26.1652,000226003014000,2,1683333,3366666
,BH26.1652,000226003023000,5,1683333,8416665
,BH26.1652,000226003002000,3,1683333,5049999
,BH26.1653,000131002001002,5,1169907,5849535
,BH26.1653,000106002004000,5,1262037,6310185
,BH26.1653,000232003009000,1,2233333,2233333
,BH26.1654,000226003023000,5,1683333,8416665
,BH26.1654,000226003014000,2,1683333,3366666
,BH26.1654,000226003002000,4,1683333,6733332
,BH26.1654,000230002002000,1,1799444,1799444
,BH26.1655,000131002001002,1,1169907,1169907
,BH26.1655,000131002008001,1,1169907,1169907
,BH26.1655,000122002009001,2,1310555,2621110
,BH26.1655,000122002022000,2,1310555,2621110
,BH26.1656,000125002023000,1,1310555,1310555
,BH26.1656,000131002001002,4,1169907,4679628
,BH26.1656,000131002008001,4,1169907,4679628
,BH26.1656,000226003023000,3,1683333,5049999
,BH26.1656,000226003014000,2,1683333,3366666
,BH26.1656,000226003002000,3,1683333,5049999
,BH26.1656,000230002002000,1,1799444,1799444
,BH26.1657,100029005010000,1,2960555,2960555
,BH26.1657,000226003023000,3,1683333,5049999
,BH26.1657,000225002025000,1,1616111,1616111
,BH26.1657,000225002023000,2,1616111,3232222
,BH26.1657,000225002015000,2,1616111,3232222
,BH26.1657,000131002001002,2,1169907,2339814
,BH26.1657,000131002008001,1,1169907,1169907
,BH26.1657,000225002023000,2,1616111,3232222
,BH26.1658,000224002023000,3,1555000,4665000
,BH26.1658,000224002009000,1,1555000,1555000
,BH26.1658,000224002015000,1,1555000,1555000
,BH26.1658,000224002026000,1,1555000,1555000
,BH26.1658,000225002015000,2,1616111,3232222
,BH26.1658,000225002023000,1,1616111,1616111
,BH26.1658,000225002025000,1,1616111,1616111
,BH26.1658,000225002024000,1,1616111,1616111
,BH26.1658,000230002013000,1,1799444,1799444
,BH26.1658,000230002023000,2,1799444,3598888
,BH26.1659,000214004000000,7,1530555,10713885
,BH26.1660,000230002013000,2,1799444,3598888
,BH26.1660,000217003008000,1,1591666,1591666
,BH26.1660,000125002009000,2,1310555,2621110
,BH26.1660,000125002013000,1,1310555,1310555
,BH26.1660,000131002001002,1,1169907,1169907
,BH26.1660,000224002023000,5,1555000,7775000
,BH26.1660,000224002002000,4,1555000,6220000
,BH26.1660,000226003002000,3,1683333,5049999
,BH26.1660,000226003023000,5,1683333,8416665
,BH26.1660,000230002009000,1,1799444,1799444
,BH26.1660,000230002023000,1,1799444,1799444
,BH26.1661,000225002015000,3,1616111,4848333
,BH26.1661,000225002025000,1,1616111,1616111
,BH26.1661,000224002023000,3,1555000,4665000
,BH26.1661,000224002023000,2,1555000,3110000
,BH26.1661,000226003023000,5,1683333,8416665
,BH26.1661,000225002023000,5,1616111,8080555
,BH26.1661,000225002002000,5,1616111,8080555
,BH26.1661,000131002001002,3,1169907,3509721
,BH26.1661,000231002002000,5,2172222,10861110
,BH26.1661,000231002023000,5,2172222,10861110
,BH26.1662,000225002025000,1,1616111,1616111
,BH26.1662,000225002009000,1,1616111,1616111
,BH26.1662,000225002015000,1,1616111,1616111
,BH26.1662,000225002002000,1,1616111,1616111
,BH26.1662,1010030010220000,1,6840277,6840277
,BH26.1662,000225002023000,1,1616111,1616111
,BH26.1662,000224002026000,1,1555000,1555000
,BH26.1662,000214004000000,1,1530555,1530555
,BH26.1662,000131002001002,1,1169907,1169907
,BH26.1662,000131002008001,1,1169907,1169907
,BH26.1662,000336002004000,1,1377777,1377777
,BH26.1663,000209002003000,3,1469444,4408332
,BH26.1663,000209002007000,5,1469444,7347220
,BH26.1663,000209002025000,5,1469444,7347220
,BH26.1663,000225002023000,5,1616111,8080555
,BH26.1663,000226003023000,3,1683333,5049999
,BH26.1663,000333002008000,3,2294444,6883332
,BH26.1663,000214004000000,5,1530555,7652775
,BH26.1664,000209002003000,3,1469444,4408332
,BH26.1664,000209002007000,3,1469444,4408332
,BH26.1664,000209002025000,4,1469444,5877776
,BH26.1664,000224002023000,2,1555000,3110000
,BH26.1664,000225002023000,2,1616111,3232222
,BH26.1664,000226003023000,1,1683333,1683333
,BH26.1664,000224002023000,3,1555000,4665000
,BH26.1664,000209002025000,1,1469444,1469444
,BH26.1665,000226003023000,5,1683333,8416665
,BH26.1665,000225002002000,2,1616111,3232222
,BH26.1665,000225002025000,1,1616111,1616111
,BH26.1665,000131002001002,2,1169907,2339814
,BH26.1665,000131002008001,2,1169907,2339814
,BH26.1665,000131002019002,2,1169907,2339814
,BH26.1666,000225002023000,8,1616111,12928888
,BH26.1666,000225002023000,5,1616111,8080555
,BH26.1666,000225002025000,1,1616111,1616111
,BH26.1666,000225002015000,1,1616111,1616111
,BH26.1666,000225002002000,1,1616111,1616111
,BH26.1666,000131002001002,2,1169907,2339814
,BH26.1666,000131002008001,2,1169907,2339814
,BH26.1667,000225002025000,5,1616111,8080555
,BH26.1667,000225002023000,6,1616111,9696666
,BH26.1667,000225002015000,5,1616111,8080555
,BH26.1667,000225002002000,6,1616111,9696666
,BH26.1667,000131002019002,5,1169907,5849535
,BH26.1667,000131002008001,4,1169907,4679628
,BH26.1667,000131002001002,3,1169907,3509721
,BH26.1667,000131002008001,1,1169907,1169907
,BH26.1667,000131002004005,2,1169907,2339814
,BH26.1667,000131002001002,1,1169907,1169907
,BH26.1667,000224002023000,6,1555000,9330000
,BH26.1669,000226003023000,5,1683333,8416665
,BH26.1669,000225002023000,5,1616111,8080555
,BH26.1669,000224002023000,5,1555000,7775000
,BH26.1670,000225002025000,1,1616111,1616111
,BH26.1670,000225002015000,2,1616111,3232222
,BH26.1670,000224002023000,2,1555000,3110000
,BH26.1670,000226003023000,3,1683333,5049999
,BH26.1670,000225002015000,3,1616111,4848333
,BH26.1670,000225002023000,5,1616111,8080555
,BH26.1670,000225002002000,2,1616111,3232222
,BH26.1670,000224002023000,2,1555000,3110000
,BH26.1670,100029005010000,1,2960555,2960555
,BH26.1671,000131002001002,1,1169907,1169907
,BH26.1671,000131002008001,2,1169907,2339814
,BH26.1671,000226003023000,2,1683333,3366666
,BH26.1671,000224002023000,2,1555000,3110000
,BH26.1671,000131002001002,4,1169907,4679628
,BH26.1671,000131002008001,2,1169907,2339814
,BH26.1671,000226003023000,2,1683333,3366666
,BH26.1671,000224002023000,2,1555000,3110000
,BH26.1671,000232003002000,1,2233333,2233333
,BH26.1671,000231002002000,1,2172222,2172222
,BH26.1671,000231002023000,1,2172222,2172222
,BH26.1671,100029005010000,1,2960555,2960555
,BH26.1671,100029005080000,1,2960555,2960555
,BH26.1671,000225002002000,3,1616111,4848333
,BH26.1671,000225002023000,4,1616111,6464444
,BH26.1671,000225002015000,2,1616111,3232222
,BH26.1671,000209002025000,3,1469444,4408332
,BH26.1671,000209002003000,2,1469444,2938888
,BH26.1671,000214004000000,2,1530555,3061110
,BH26.1671,000216002001000,2,1408333,2816666
,BH26.1671,000218002007000,1,1530555,1530555
,BH26.1671,000225002002000,2,1616111,3232222
,BH26.1671,000225002023000,1,1616111,1616111
,BH26.1671,000225002015000,3,1616111,4848333
,BH26.1671,000209002025000,2,1469444,2938888
,BH26.1671,000209002003000,2,1469444,2938888
,BH26.1671,000216002001000,2,1408333,2816666
,BH26.1672,000225002015000,3,1616111,4848333
,BH26.1673,000225002025000,2,1616111,3232222
,BH26.1673,000225002015000,2,1616111,3232222
,BH26.1673,000225002002000,5,1616111,8080555
,BH26.1673,000225002023000,5,1616111,8080555
,BH26.1673,000122002009001,3,1310555,3931665
,BH26.1673,000122002022000,1,1310555,1310555
,BH26.1673,000105002004000,1,1132407,1132407
,BH26.1673,000105002013000,1,1132407,1132407
,BH26.1673,000106002001000,1,1262037,1262037
,BH26.1673,000106002004000,1,1262037,1262037
,BH26.1673,000106002013000,1,1262037,1262037
,BH26.1673,000132002003001,1,1310555,1310555
,BH26.1673,000131002001002,1,1169907,1169907
,BH26.1673,000131002004005,1,1169907,1169907
,BH26.1673,000333002008000,2,2294444,4588888
,BH26.1675,000225002023000,5,1616111,8080555
,BH26.1675,000214004000000,4,1530555,6122220
,BH26.1675,000209002003000,2,1469444,2938888
,BH26.1675,000214004000000,1,1530555,1530555
,BH26.1675,000225002015000,3,1616111,4848333
,BH26.1675,000225002002000,1,1616111,1616111
,BH26.1675,000224002023000,3,1555000,4665000
,BH26.1675,000333002008000,2,2294444,4588888
,BH26.1676,000225002015000,2,1616111,3232222
,BH26.1676,000333002008000,3,2294444,6883332
,BH26.1676,000225002002000,4,1616111,6464444
,BH26.1676,000226003023000,5,1683333,8416665
,BH26.1676,000131002008001,5,1169907,5849535
,BH26.1677,000225002023000,5,1616111,8080555
,BH26.1677,000225002015000,4,1616111,6464444
,BH26.1677,000225002002000,3,1616111,4848333
,BH26.1677,000225002009000,2,1616111,3232222
,BH26.1677,000224002023000,4,1555000,6220000
,BH26.1677,000214004000000,5,1530555,7652775
,BH26.1677,000209002025000,3,1469444,4408332
,BH26.1677,000209002003000,2,1469444,2938888
,BH26.1677,100029005010000,2,2960555,5921110
,BH26.1678,000225002002000,1,1616111,1616111
,BH26.1678,000209002025000,2,1469444,2938888
,BH26.1678,000209002003000,2,1469444,2938888
,BH26.1679,000209002025000,5,1469444,7347220
,BH26.1679,000225002009000,5,1616111,8080555
,BH26.1679,000225002023000,5,1616111,8080555
,BH26.1679,000226003023000,5,1683333,8416665
,BH26.1679,000214004000000,5,1530555,7652775
,BH26.1679,000225002015000,5,1616111,8080555
,BH26.1680,000224002023000,3,1555000,4665000
,BH26.1680,000209002007000,5,1469444,7347220
,BH26.1680,000209002003000,3,1469444,4408332
,BH26.1680,000131002001002,2,1169907,2339814
,BH26.1680,000131002008001,2,1169907,2339814
,BH26.1681,000225002023000,5,1616111,8080555
,BH26.1681,000226003023000,5,1683333,8416665
,BH26.1681,1000400050080010,3,2960555,8881665
,BH26.1682,000224002023000,2,1555000,3110000
,BH26.1682,000225002023000,3,1616111,4848333
,BH26.1682,000225002015000,5,1616111,8080555
,BH26.1682,000209002003000,1,1469444,1469444
,BH26.1682,000225002002000,2,1616111,3232222
,BH26.1682,000214004000000,2,1530555,3061110
,BH26.1682,000216002001000,1,1408333,1408333
,BH26.1682,000209002025000,1,1469444,1469444
,BH26.1682,000232003002000,1,2233333,2233333
,BH26.1682,000231002023000,2,2172222,4344444
,BH26.1682,000333002008000,1,2294444,2294444
,BH26.1682,100029005080000,1,2960555,2960555
,BH26.1682,100029005010000,1,2960555,2960555
,BH26.1682,000131002001002,3,1169907,3509721
,BH26.1682,000131002008001,2,1169907,2339814
,BH26.1683,000225002023000,2,1616111,3232222
,BH26.1683,000225002002000,1,1616111,1616111
,BH26.1684,000225002023000,5,1616111,8080555
,BH26.1684,000225002015000,5,1616111,8080555
,BH26.1684,000224002023000,5,1555000,7775000
,BH26.1684,000209002025000,5,1469444,7347220
,BH26.1685,000225002023000,5,1616111,8080555
,BH26.1685,000225002015000,5,1616111,8080555
,BH26.1685,000224002023000,2,1555000,3110000
,BH26.1686,1010030010220000,1,6840277,6840277
,BH26.1687,000224002023000,2,1555000,3110000
,BH26.1687,000225002023000,5,1616111,8080555
,BH26.1687,000225002002000,3,1616111,4848333
,BH26.1687,000226003023000,2,1683333,3366666
,BH26.1688,000225002023000,2,1616111,3232222
,BH26.1688,000225002015000,2,1616111,3232222
,BH26.1688,000225002002000,2,1616111,3232222
,BH26.1688,000106002013000,1,1262037,1262037
,BH26.1688,000226003023000,1,1683333,1683333
,BH26.1688,000209002025000,1,1469444,1469444
,BH26.1688,000209002003000,1,1469444,1469444
,BH26.1689,000225002023000,5,1616111,8080555
,BH26.1689,000225002015000,3,1616111,4848333
,BH26.1689,000225002002000,4,1616111,6464444
,BH26.1689,000226003023000,5,1683333,8416665
,BH26.1689,000333002008000,3,2294444,6883332
,BH26.1689,000209002025000,3,1469444,4408332
,BH26.1689,000209002003000,2,1469444,2938888
,BH26.1690,000225002015000,5,1616111,8080555
,BH26.1690,000217002001000,5,1469444,7347220
,BH26.1690,000209002025000,5,1469444,7347220
,BH26.1690,000209002003000,5,1469444,7347220
,BH26.1690,000225002023000,4,1616111,6464444
,BH26.1690,000225002002000,3,1616111,4848333
,BH26.1690,000214004000000,5,1530555,7652775
,BH26.1691,000226003023000,2,1683333,3366666
,BH26.1691,000226003002000,1,1683333,1683333
,BH26.1691,000335002013000,2,2105000,4210000
,BH26.1691,000230002023000,2,1799444,3598888
,BH26.1691,000226003002000,1,1683333,1683333
,BH26.1691,000336002022000,1,1377777,1377777
,BH26.1691,000336002004000,2,1377777,2755554
,BH26.1691,000230002023000,2,1799444,3598888
,BH26.1691,000336002022000,2,1377777,2755554
,BH26.1691,000336002004000,2,1377777,2755554
,BH26.1691,000337002008000,2,1622222,3244444
,BH26.1691,000232003008000,3,2233333,6699999
,BH26.1691,000102002009000,3,1132407,3397221
,BH26.1691,000335002001000,5,2105000,10525000
,BH26.1691,000335002013000,3,2105000,6315000
,BH26.1691,000337002001000,5,1622222,8111110
,BH26.1691,1040010000080000,3,1326851,3980553
,BH26.1692,000103002009000,2,1262037,2524074
,BH26.1692,000103002023000,1,1262037,1262037
,BH26.1692,000103002025000,1,1262037,1262037
,BH26.1694,1000400050080010,1,2960555,2960555
,BH26.1694,000225002015000,5,1616111,8080555
,BH26.1694,000225002023000,2,1616111,3232222
,BH26.1694,000225002002000,2,1616111,3232222
,BH26.1694,000401002016000,1,1530555,1530555
,BH26.1694,000225002023000,2,1616111,3232222
,BH26.1695,000225002023000,4,1616111,6464444
,BH26.1695,000225002002000,1,1616111,1616111
,BH26.1696,000214004000000,2,1530555,3061110
,BH26.1696,000131002001002,2,1169907,2339814
,BH26.1696,000131002004005,1,1169907,1169907
,BH26.1696,000131002008001,2,1169907,2339814
,BH26.1696,000231002002000,1,2172222,2172222
,BH26.1696,000231002023000,1,2172222,2172222
,BH26.1696,000122002009001,1,1310555,1310555
,BH26.1696,000122002022000,1,1310555,1310555
,BH26.1697,000225002023000,2,1616111,3232222
,BH26.1697,000225002015000,2,1616111,3232222
,BH26.1697,000214004000000,2,1530555,3061110
,BH26.1697,000225002023000,3,1616111,4848333
,BH26.1697,000225002015000,1,1616111,1616111
,BH26.1699,000226003023000,2,1683333,3366666
,BH26.1699,000333002008000,1,2294444,2294444
,BH26.1699,000226003023000,2,1683333,3366666
,BH26.1699,000131002008001,2,1169907,2339814
,BH26.1699,000131002004005,2,1169907,2339814
,BH26.1699,000217002001000,2,1469444,2938888
,BH26.1699,000333002008000,1,2294444,2294444
,BH26.1699,000225002002000,1,1616111,1616111
,BH26.1700,000122002019000,2,1310555,2621110
,BH26.1700,000105002004000,1,1132407,1132407
,BH26.1700,000105002013000,1,1132407,1132407
,BH26.1700,000106002001000,2,1262037,2524074
,BH26.1700,000225002002000,2,1616111,3232222
,BH26.1700,000226003023000,1,1683333,1683333
,BH26.1701,000225002023000,3,1616111,4848333
,BH26.1701,000225002015000,1,1616111,1616111
,BH26.1701,000225002002000,2,1616111,3232222
,BH26.1701,000226003023000,2,1683333,3366666
,BH26.1701,000131002008001,1,1169907,1169907
,BH26.1701,1000400050080000,1,2960555,2960555
,BH26.1702,000214004000000,1,1530555,1530555
,BH26.1702,000209002025000,2,1469444,2938888
,BH26.1702,000231002002000,2,2172222,4344444
,BH26.1702,000231002023000,2,2172222,4344444
,BH26.1702,000226003023000,3,1683333,5049999
,BH26.1702,000225002023000,2,1616111,3232222
,BH26.1703,000209002025000,1,1469444,1469444
,BH26.1703,100029005010000,1,2960555,2960555
,BH26.1703,100029005080000,1,2960555,2960555
,BH26.1703,000122002009001,1,1310555,1310555
,BH26.1703,000122002019000,1,1310555,1310555
,BH26.1704,000225002015000,2,1616111,3232222
,BH26.1704,000131002001002,2,1169907,2339814
,BH26.1704,000225002015000,3,1616111,4848333
,BH26.1704,000131002008001,4,1169907,4679628
,BH26.1704,000131002001002,2,1169907,2339814
,BH26.1705,000209002025000,1,1469444,1469444
,BH26.1705,000209002003000,2,1469444,2938888
,BH26.1705,000209002007000,1,1469444,1469444
,BH26.1705,000226003023000,5,1683333,8416665
,BH26.1705,000225002002000,2,1616111,3232222
,BH26.1705,000225002023000,5,1616111,8080555
,BH26.1705,000225002015000,3,1616111,4848333
,BH26.1705,000131002008001,4,1169907,4679628
,BH26.1705,000131002001002,5,1169907,5849535
,BH26.1706,000225002023000,5,1616111,8080555
,BH26.1707,000226003023000,6,1683333,10099998
,BH26.1707,000209002007000,6,1469444,8816664
,BH26.1707,000324000180000,2,2393888,4787776
,BH26.1707,000324000040000,1,2393888,2393888
,BH26.1707,000209002025000,5,1469444,7347220
,BH26.1707,000209002025000,5,1469444,7347220
,BH26.1708,000225002023000,2,1616111,3232222
,BH26.1708,000225002015000,2,1616111,3232222
,BH26.1708,000226003023000,2,1683333,3366666
,BH26.1709,000226003023000,3,1683333,5049999
,BH26.1709,000225002015000,3,1616111,4848333
,BH26.1709,000225002023000,3,1616111,4848333
,BH26.1709,000225002002000,3,1616111,4848333
,BH26.1710,000225002023000,3,1616111,4848333
,BH26.1710,000225002015000,2,1616111,3232222
,BH26.1710,000226003023000,2,1683333,3366666
,BH26.1710,000225002023000,2,1616111,3232222
,BH26.1711,000122002009001,4,1310555,5242220
,BH26.1711,000122002019000,3,1310555,3931665
,BH26.1711,000226003023000,3,1683333,5049999
,BH26.1711,000225002015000,4,1616111,6464444
,BH26.1711,000225002009000,3,1616111,4848333
,BH26.1711,000231002023000,1,2172222,2172222
,BH26.1711,000335002013000,2,2105000,4210000
,BH26.1711,1000400050080010,2,2960555,5921110
